dataset,a,b,vocab_size,delta,abs_delta,arr_dist,gc_dist,kmer_dist
vaishnav,vaishnav_train_2552502,vaishnav_train_658987,2,0.36703971038629923,0.36703971038629923,0.32,0.0,1.1132075471698113
vaishnav,vaishnav_train_2552502,vaishnav_train_828392,2,1.6869933881921,1.6869933881921,0.37333333333333335,0.05854879065888241,0.9144771645212484
vaishnav,vaishnav_train_2552502,vaishnav_train_928953,2,6.51854750553438,6.51854750553438,0.15000000000000002,0.0676396997497915,1.2131899135954858
vaishnav,vaishnav_train_2552502,vaishnav_train_956352,2,-0.3130066118079,0.3130066118079,0.3666666666666667,0.00518178729187907,1.0938005390835581
vaishnav,vaishnav_train_426529,vaishnav_train_560477,2,-3.0,3.0,0.03666666666666668,0.09549624687239361,1.1015693881149708
vaishnav,vaishnav_train_426529,vaishnav_train_658987,2,-2.3199536778058008,2.3199536778058008,0.04666666666666666,0.03127606338615513,1.063657203315112
vaishnav,vaishnav_train_426529,vaishnav_train_828392,2,-1.0,1.0,0.09999999999999999,0.027272727272727282,0.9906542056074765
vaishnav,vaishnav_train_426529,vaishnav_train_928953,2,3.8315541173422796,3.8315541173422796,0.21,0.036363636363636376,1.1775700934579438
vaishnav,vaishnav_train_426529,vaishnav_train_956352,2,-3.0,3.0,0.09333333333333332,0.02609427609427606,1.0632843791722297
vaishnav,vaishnav_train_560477,vaishnav_train_658987,2,0.6800463221941992,0.6800463221941992,0.08333333333333333,0.06422018348623848,1.1320754716981132
vaishnav,vaishnav_train_560477,vaishnav_train_828392,2,2.0,2.0,0.1366666666666667,0.12276897414512089,1.119908305413507
vaishnav,vaishnav_train_560477,vaishnav_train_928953,2,6.83155411734228,6.83155411734228,0.24666666666666667,0.13185988323602998,1.3059425145476986
vaishnav,vaishnav_train_560477,vaishnav_train_956352,2,0.0,0.0,0.13,0.06940197077811755,1.1881401617250673
vaishnav,vaishnav_train_658987,vaishnav_train_828392,2,1.3199536778058008,1.3199536778058008,0.05333333333333332,0.05854879065888241,1.0825251278434138
vaishnav,vaishnav_train_658987,vaishnav_train_928953,2,6.15150779514808,6.15150779514808,0.17,0.0676396997497915,1.1192029624404864
vaishnav,vaishnav_train_658987,vaishnav_train_956352,2,-0.6800463221941992,0.6800463221941992,0.04666666666666666,0.00518178729187907,1.1505840071877806
vaishnav,vaishnav_train_828392,vaishnav_train_928953,2,4.83155411734228,4.83155411734228,0.2233333333333333,0.009090909090909094,1.02803738317757
vaishnav,vaishnav_train_828392,vaishnav_train_956352,2,-2.0,2.0,0.006666666666666668,0.05336700336700334,1.0453048509123277
vaishnav,vaishnav_train_928953,vaishnav_train_956352,2,-6.83155411734228,6.83155411734228,0.21666666666666667,0.062457912457912435,1.100311526479751
vaishnav,vaishnav_train_1437631,vaishnav_train_152632,3,1.3013250426221994,1.3013250426221994,0.6044444444444445,0.009090909090909038,1.102803738317757
vaishnav,vaishnav_train_1458289,vaishnav_train_1551030,2,6.48609711828444,6.48609711828444,0.04999999999999999,0.04545454545454547,1.1775700934579438
vaishnav,vaishnav_train_1458289,vaishnav_train_1622310,2,-0.9742183046313002,0.9742183046313002,0.32,0.056885688568856896,1.0329963761205416
vaishnav,vaishnav_train_1458289,vaishnav_train_1804485,2,1.1320299665289006,1.1320299665289006,0.20333333333333334,0.009090909090909094,1.1401869158878504
vaishnav,vaishnav_train_1458289,vaishnav_train_2128322,2,3.81086958602744,3.81086958602744,0.03000000000000001,0.06531986531986533,1.1190031152647975
vaishnav,vaishnav_train_1551030,vaishnav_train_1622310,2,-7.46031542291574,7.46031542291574,0.27,0.011431143114311426,1.2096128170894525
vaishnav,vaishnav_train_1551030,vaishnav_train_1804485,2,-5.354067151755539,5.354067151755539,0.18000000000000002,0.054545454545454564,1.3271028037383177
vaishnav,vaishnav_train_1551030,vaishnav_train_2128322,2,-2.675227532257,2.675227532257,0.08,0.019865319865319864,1.0967512238540278
vaishnav,vaishnav_train_1622310,vaishnav_train_1804485,2,2.106248271160201,2.106248271160201,0.11666666666666665,0.06597659765976599,1.0942208659164598
vaishnav,vaishnav_train_1622310,vaishnav_train_2128322,2,4.78508789065874,4.78508789065874,0.35000000000000003,0.008434176751008438,1.0789115646258503
vaishnav,vaishnav_train_1804485,vaishnav_train_2128322,2,2.6788396194985395,2.6788396194985395,0.2333333333333333,0.07441077441077443,1.1179350244770807
vaishnav,vaishnav_train_1472722,vaishnav_train_173119,2,7.0,7.0,0.26666666666666666,0.11818181818181811,1.102803738317757
vaishnav,vaishnav_train_1472722,vaishnav_train_267689,2,4.0,4.0,0.26666666666666666,0.08181818181818185,1.02803738317757
vaishnav,vaishnav_train_1472722,vaishnav_train_592112,2,4.0,4.0,0.24666666666666667,0.03127606338615513,1.1012167166284605
vaishnav,vaishnav_train_1472722,vaishnav_train_64337,2,2.4605955400613,2.4605955400613,0.26666666666666666,0.027272727272727226,1.1588785046728969
vaishnav,vaishnav_train_1472722,vaishnav_train_94097,2,9.0,9.0,0.006666666666666672,0.05454545454545451,1.1214953271028034
vaishnav,vaishnav_train_173119,vaishnav_train_592112,2,-3.0,3.0,0.01999999999999998,0.08690575479566298,1.119908305413507
vaishnav,vaishnav_train_173119,vaishnav_train_94097,2,2.0,2.0,0.2733333333333333,0.0636363636363636,1.2710280373831775
vaishnav,vaishnav_train_267689,vaishnav_train_592112,2,0.0,0.0,0.01999999999999998,0.11309424520433697,0.9883618409451596
vaishnav,vaishnav_train_267689,vaishnav_train_94097,2,5.0,5.0,0.2733333333333333,0.13636363636363635,1.2710280373831775
vaishnav,vaishnav_train_592112,vaishnav_train_64337,2,-1.5394044599386998,1.5394044599386998,0.01999999999999998,0.004003336113427902,1.156762475753835
vaishnav,vaishnav_train_592112,vaishnav_train_94097,2,5.0,5.0,0.25333333333333335,0.02326939115929938,1.307529536236995
vaishnav,vaishnav_train_64337,vaishnav_train_94097,2,6.5394044599387,6.5394044599387,0.2733333333333333,0.027272727272727282,1.2336448598130838
vaishnav,vaishnav_train_147624,vaishnav_train_700222,3,4.1076576453933304,4.1076576453933304,0.04444444444444446,0.023436196830692202,1.1204373126432727
vaishnav,vaishnav_train_147624,vaishnav_train_879164,3,-1.2409549078765991,1.2409549078765991,0.01777777777777777,0.009090909090909094,1.046728971962617
vaishnav,vaishnav_train_309217,vaishnav_train_700222,3,2.404374194297639,2.404374194297639,0.04444444444444446,0.03669724770642202,1.2075471698113207
vaishnav,vaishnav_train_309217,vaishnav_train_879164,3,-2.9442383589722905,2.9442383589722905,0.01777777777777777,0.022351959966638912,1.1190266266972313
vaishnav,vaishnav_train_700222,vaishnav_train_879164,3,-5.34861255326993,5.34861255326993,0.06222222222222223,0.014345287739783108,1.1192029624404864
vaishnav,vaishnav_train_1476886,vaishnav_train_1992555,2,0.0,0.0,0.09999999999999999,0.03185913185913186,1.1656282450674973
vaishnav,vaishnav_train_1476886,vaishnav_train_2097525,2,-1.7634353720965006,1.7634353720965006,0.14,0.01784511784511783,1.0812639074321317
vaishnav,vaishnav_train_1476886,vaishnav_train_236222,2,-2.0,2.0,0.006666666666666672,0.07272727272727275,1.2523364485981308
vaishnav,vaishnav_train_1476886,vaishnav_train_2384582,2,1.2826524224766995,1.2826524224766995,0.09999999999999999,0.027272727272727282,1.2149532710280373
vaishnav,vaishnav_train_1476886,vaishnav_train_2427349,2,-2.0,2.0,0.30333333333333334,0.09090909090909094,1.2710280373831775
vaishnav,vaishnav_train_1476886,vaishnav_train_2441163,2,4.34091856458371,4.34091856458371,0.17,0.04545454545454547,1.177570093457944
vaishnav,vaishnav_train_1476886,vaishnav_train_2510467,2,3.0,3.0,0.06333333333333334,0.018181818181818188,1.1214953271028039
vaishnav,vaishnav_train_1476886,vaishnav_train_651056,2,-2.8181734182052,2.8181734182052,0.09000000000000001,0.04545454545454547,1.158878504672897
vaishnav,vaishnav_train_1476886,vaishnav_train_68146,2,0.0,0.0,0.17,0.0,1.1588785046728969
vaishnav,vaishnav_train_1992555,vaishnav_train_2097525,2,-1.7634353720965006,1.7634353720965006,0.04000000000000001,0.014014014014014031,1.0883597883597884
vaishnav,vaishnav_train_1992555,vaishnav_train_236222,2,-2.0,2.0,0.09333333333333332,0.04086814086814089,1.0174800969193492
vaishnav,vaishnav_train_1992555,vaishnav_train_2427349,2,-2.0,2.0,0.20333333333333334,0.05904995904995908,1.2583939079266182
vaishnav,vaishnav_train_1992555,vaishnav_train_2441163,2,4.34091856458371,4.34091856458371,0.26333333333333336,0.07731367731367733,1.1656282450674975
vaishnav,vaishnav_train_1992555,vaishnav_train_2510467,2,3.0,3.0,0.03666666666666666,0.013677313677313674,1.2954309449636552
vaishnav,vaishnav_train_1992555,vaishnav_train_651056,2,-2.8181734182052,2.8181734182052,0.00999999999999999,0.07731367731367733,1.2765662859120803
vaishnav,vaishnav_train_1992555,vaishnav_train_68146,2,0.0,0.0,0.27,0.03185913185913186,1.184319833852544
vaishnav,vaishnav_train_2097525,vaishnav_train_236222,2,-0.2365646279034994,0.2365646279034994,0.13333333333333333,0.05488215488215492,1.0812639074321317
vaishnav,vaishnav_train_2097525,vaishnav_train_2384582,2,3.0460877945732,3.0460877945732,0.04000000000000001,0.009427609427609451,1.135202492211838
vaishnav,vaishnav_train_2097525,vaishnav_train_2427349,2,-0.2365646279034994,0.2365646279034994,0.17,0.07306397306397311,0.9507788161993771
vaishnav,vaishnav_train_2097525,vaishnav_train_2441163,2,6.10435393668021,6.10435393668021,0.30333333333333334,0.0632996632996633,1.2293724966622164
vaishnav,vaishnav_train_2097525,vaishnav_train_2510467,2,4.763435372096501,4.763435372096501,0.07666666666666667,0.00033670033670035737,1.081619937694704
vaishnav,vaishnav_train_2097525,vaishnav_train_651056,2,-1.0547380461086995,1.0547380461086995,0.049999999999999996,0.0632996632996633,1.1923453493546954
vaishnav,vaishnav_train_2097525,vaishnav_train_68146,2,1.7634353720965006,1.7634353720965006,0.31,0.01784511784511783,1.2121050289274589
vaishnav,vaishnav_train_236222,vaishnav_train_2384582,2,3.2826524224766995,3.2826524224766995,0.09333333333333332,0.04545454545454547,1.2710280373831775
vaishnav,vaishnav_train_236222,vaishnav_train_2427349,2,0.0,0.0,0.2966666666666667,0.018181818181818188,1.102803738317757
vaishnav,vaishnav_train_236222,vaishnav_train_2441163,2,6.34091856458371,6.34091856458371,0.17,0.11818181818181822,1.158878504672897
vaishnav,vaishnav_train_236222,vaishnav_train_2510467,2,5.0,5.0,0.056666666666666664,0.054545454545454564,1.1775700934579438
vaishnav,vaishnav_train_236222,vaishnav_train_651056,2,-0.8181734182052001,0.8181734182052001,0.08333333333333333,0.11818181818181822,1.2897196261682242
vaishnav,vaishnav_train_236222,vaishnav_train_68146,2,2.0,2.0,0.17666666666666667,0.07272727272727275,1.1962616822429906
vaishnav,vaishnav_train_2384582,vaishnav_train_2427349,2,-3.2826524224766995,3.2826524224766995,0.20333333333333334,0.06363636363636366,0.9906542056074766
vaishnav,vaishnav_train_2384582,vaishnav_train_2441163,2,3.0582661421070103,3.0582661421070103,0.26333333333333336,0.07272727272727275,1.102803738317757
vaishnav,vaishnav_train_2384582,vaishnav_train_2510467,2,1.7173475775233005,1.7173475775233005,0.03666666666666666,0.009090909090909094,1.1401869158878504
vaishnav,vaishnav_train_2384582,vaishnav_train_651056,2,-4.1008258406819,4.1008258406819,0.00999999999999999,0.07272727272727275,1.233644859813084
vaishnav,vaishnav_train_2384582,vaishnav_train_68146,2,-1.2826524224766995,1.2826524224766995,0.27,0.027272727272727282,1.1775700934579438
vaishnav,vaishnav_train_2427349,vaishnav_train_2441163,2,6.34091856458371,6.34091856458371,0.13333333333333333,0.1363636363636364,1.2149532710280373
vaishnav,vaishnav_train_2427349,vaishnav_train_2510467,2,5.0,5.0,0.24,0.07272727272727275,1.1401869158878504
vaishnav,vaishnav_train_2427349,vaishnav_train_651056,2,-0.8181734182052001,0.8181734182052001,0.21333333333333335,0.1363636363636364,1.102803738317757
vaishnav,vaishnav_train_2427349,vaishnav_train_68146,2,2.0,2.0,0.14,0.09090909090909094,1.102803738317757
vaishnav,vaishnav_train_2441163,vaishnav_train_2510467,2,-1.3409185645837098,1.3409185645837098,0.22666666666666666,0.06363636363636366,1.102803738317757
vaishnav,vaishnav_train_2441163,vaishnav_train_651056,2,-7.15909198278891,7.15909198278891,0.25333333333333335,0.0,1.0467289719626167
vaishnav,vaishnav_train_2441163,vaishnav_train_68146,2,-4.34091856458371,4.34091856458371,0.006666666666666672,0.04545454545454547,1.2710280373831775
vaishnav,vaishnav_train_2510467,vaishnav_train_651056,2,-5.8181734182052,5.8181734182052,0.026666666666666672,0.06363636363636366,1.1775700934579438
vaishnav,vaishnav_train_2510467,vaishnav_train_68146,2,-3.0,3.0,0.2333333333333333,0.018181818181818188,1.233644859813084
vaishnav,vaishnav_train_651056,vaishnav_train_68146,2,2.8181734182052,2.8181734182052,0.26,0.04545454545454547,1.1775700934579438
vaishnav,vaishnav_train_1492353,vaishnav_train_1702703,3,-1.5142615473071004,1.5142615473071004,0.18222222222222226,0.028956228956228958,1.0995994659546062
vaishnav,vaishnav_train_1505768,vaishnav_train_172561,3,3.0,3.0,0.02888888888888889,0.08657214345287739,1.1583494974431316
vaishnav,vaishnav_train_1514954,vaishnav_train_2070568,2,-3.0,3.0,0.07666666666666667,0.06363636363636366,1.102803738317757
vaishnav,vaishnav_train_1514954,vaishnav_train_2165257,2,1.0,1.0,0.18000000000000002,0.009090909090909094,1.2710280373831773
vaishnav,vaishnav_train_1514954,vaishnav_train_2221930,2,1.0,1.0,0.09333333333333334,0.05454545454545451,1.1775700934579438
vaishnav,vaishnav_train_1514954,vaishnav_train_2307864,2,2.0,2.0,0.27999999999999997,0.018181818181818132,1.0093457943925233
vaishnav,vaishnav_train_1514954,vaishnav_train_239500,2,2.0,2.0,0.02666666666666666,0.06363636363636366,1.0841121495327102
vaishnav,vaishnav_train_1514954,vaishnav_train_307718,2,1.4755734585429998,1.4755734585429998,0.17666666666666667,0.07201426024955437,1.1639762107051825
vaishnav,vaishnav_train_1514954,vaishnav_train_511866,2,3.0,3.0,0.21333333333333335,0.027272727272727282,1.2523364485981308
vaishnav,vaishnav_train_1514954,vaishnav_train_868074,2,2.0,2.0,0.01,0.06363636363636366,1.2523364485981308
vaishnav,vaishnav_train_2070568,vaishnav_train_2165257,2,4.0,4.0,0.25666666666666665,0.054545454545454564,1.1962616822429906
vaishnav,vaishnav_train_2070568,vaishnav_train_2221930,2,4.0,4.0,0.016666666666666663,0.11818181818181817,1.2149532710280373
vaishnav,vaishnav_train_2070568,vaishnav_train_2307864,2,5.0,5.0,0.20333333333333334,0.08181818181818179,1.0654205607476634
vaishnav,vaishnav_train_2070568,vaishnav_train_239500,2,5.0,5.0,0.05000000000000001,0.0,1.1775700934579438
vaishnav,vaishnav_train_2070568,vaishnav_train_307718,2,4.475573458543,4.475573458543,0.25333333333333335,0.008377896613190716,1.1048805815160956
vaishnav,vaishnav_train_2070568,vaishnav_train_511866,2,6.0,6.0,0.1366666666666667,0.036363636363636376,1.1401869158878504
vaishnav,vaishnav_train_2070568,vaishnav_train_868074,2,5.0,5.0,0.08666666666666667,0.0,1.1775700934579438
vaishnav,vaishnav_train_2165257,vaishnav_train_2221930,2,0.0,0.0,0.2733333333333334,0.0636363636363636,1.02803738317757
vaishnav,vaishnav_train_2165257,vaishnav_train_2307864,2,1.0,1.0,0.12666666666666668,0.027272727272727226,1.1775700934579438
vaishnav,vaishnav_train_2165257,vaishnav_train_239500,2,1.0,1.0,0.20666666666666667,0.054545454545454564,1.1962616822429906
vaishnav,vaishnav_train_2165257,vaishnav_train_307718,2,0.4755734585429998,0.4755734585429998,0.003333333333333336,0.06292335115864528,1.4443500424808837
vaishnav,vaishnav_train_2165257,vaishnav_train_511866,2,2.0,2.0,0.39333333333333337,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_2165257,vaishnav_train_868074,2,1.0,1.0,0.17,0.054545454545454564,1.2897196261682242
vaishnav,vaishnav_train_2221930,vaishnav_train_2307864,2,1.0,1.0,0.18666666666666668,0.036363636363636376,1.0841121495327104
vaishnav,vaishnav_train_2221930,vaishnav_train_239500,2,1.0,1.0,0.06666666666666667,0.11818181818181817,1.1775700934579438
vaishnav,vaishnav_train_2221930,vaishnav_train_307718,2,0.4755734585429998,0.4755734585429998,0.27,0.12655971479500888,1.383743981874823
vaishnav,vaishnav_train_2221930,vaishnav_train_511866,2,2.0,2.0,0.12000000000000001,0.08181818181818179,1.1962616822429903
vaishnav,vaishnav_train_2221930,vaishnav_train_868074,2,1.0,1.0,0.10333333333333333,0.11818181818181817,1.1962616822429908
vaishnav,vaishnav_train_2307864,vaishnav_train_239500,2,0.0,0.0,0.25333333333333335,0.08181818181818179,1.2149532710280375
vaishnav,vaishnav_train_2307864,vaishnav_train_307718,2,-0.5244265414570002,0.5244265414570002,0.12333333333333334,0.0901960784313725,1.276125743415463
vaishnav,vaishnav_train_2307864,vaishnav_train_511866,2,1.0,1.0,0.26666666666666666,0.045454545454545414,1.0841121495327102
vaishnav,vaishnav_train_2307864,vaishnav_train_868074,2,0.0,0.0,0.29,0.08181818181818179,1.0654205607476637
vaishnav,vaishnav_train_239500,vaishnav_train_307718,2,-0.5244265414570002,0.5244265414570002,0.20333333333333334,0.008377896613190716,1.2866987633342775
vaishnav,vaishnav_train_239500,vaishnav_train_511866,2,1.0,1.0,0.18666666666666668,0.036363636363636376,1.233644859813084
vaishnav,vaishnav_train_239500,vaishnav_train_868074,2,0.0,0.0,0.03666666666666666,0.0,1.1401869158878504
vaishnav,vaishnav_train_307718,vaishnav_train_511866,2,1.5244265414570002,1.5244265414570002,0.38999999999999996,0.04474153297682709,1.2155196828094024
vaishnav,vaishnav_train_307718,vaishnav_train_868074,2,0.5244265414570002,0.5244265414570002,0.16666666666666666,0.008377896613190716,1.2544132917964694
vaishnav,vaishnav_train_511866,vaishnav_train_868074,2,-1.0,1.0,0.22333333333333336,0.036363636363636376,1.0841121495327104
vaishnav,vaishnav_train_153104,vaishnav_train_1538762,3,2.0,2.0,0.044444444444444446,0.06889074228523767,1.1384235584552989
vaishnav,vaishnav_train_153104,vaishnav_train_907999,3,-1.1724368800914,1.1724368800914,0.16222222222222224,0.11434528773978314,1.1576441544701108
vaishnav,vaishnav_train_1538762,vaishnav_train_907999,3,-3.1724368800914,3.1724368800914,0.11777777777777777,0.04545454545454547,0.9906542056074765
vaishnav,vaishnav_train_1537200,vaishnav_train_498584,3,1.1583100805572997,1.1583100805572997,0.16444444444444442,0.10909090909090902,1.2523364485981308
vaishnav,vaishnav_train_1549184,vaishnav_train_642502,2,-6.19137069473334,6.19137069473334,0.17,0.1454545454545454,1.2149532710280373
vaishnav,vaishnav_train_1566956,vaishnav_train_1740169,2,4.922362349918799,4.922362349918799,0.31,0.018181818181818188,1.1214953271028039
vaishnav,vaishnav_train_1566956,vaishnav_train_1751791,2,7.24607243715577,7.24607243715577,0.13333333333333333,0.054545454545454564,1.233644859813084
vaishnav,vaishnav_train_1566956,vaishnav_train_1786614,2,2.0,2.0,0.003333333333333336,0.07814845704753959,1.1950273320402043
vaishnav,vaishnav_train_1566956,vaishnav_train_1923839,2,-1.0,1.0,0.33,0.0727272727272727,1.3084112149532712
vaishnav,vaishnav_train_1566956,vaishnav_train_1987793,2,0.045021114566100806,0.045021114566100806,0.05000000000000001,0.06363636363636366,1.158878504672897
vaishnav,vaishnav_train_1566956,vaishnav_train_610588,2,0.0,0.0,0.2833333333333333,0.054545454545454564,1.1775700934579438
vaishnav,vaishnav_train_1566956,vaishnav_train_688981,2,-1.0,1.0,0.21333333333333335,0.036363636363636376,0.9719626168224298
vaishnav,vaishnav_train_1566956,vaishnav_train_7240,2,3.033990810975819,3.033990810975819,0.18000000000000002,0.09090909090909088,1.0841121495327104
vaishnav,vaishnav_train_1566956,vaishnav_train_882071,2,-3.4813071756586,3.4813071756586,0.3333333333333333,0.027272727272727226,1.2523364485981308
vaishnav,vaishnav_train_1740169,vaishnav_train_1751791,2,2.3237100872369707,2.3237100872369707,0.17666666666666667,0.036363636363636376,1.1588785046728973
vaishnav,vaishnav_train_1740169,vaishnav_train_1786614,2,-2.9223623499187994,2.9223623499187994,0.3133333333333333,0.0599666388657214,1.1192029624404864
vaishnav,vaishnav_train_1740169,vaishnav_train_1923839,2,-5.922362349918799,5.922362349918799,0.02,0.05454545454545451,1.2523364485981308
vaishnav,vaishnav_train_1740169,vaishnav_train_1987793,2,-4.877341235352699,4.877341235352699,0.26,0.04545454545454547,1.3644859813084111
vaishnav,vaishnav_train_1740169,vaishnav_train_610588,2,-4.922362349918799,4.922362349918799,0.026666666666666672,0.036363636363636376,1.1962616822429906
vaishnav,vaishnav_train_1740169,vaishnav_train_688981,2,-5.922362349918799,5.922362349918799,0.09666666666666666,0.054545454545454564,1.2523364485981308
vaishnav,vaishnav_train_1740169,vaishnav_train_7240,2,-1.8883715389429803,1.8883715389429803,0.20333333333333334,0.0727272727272727,1.1214953271028039
vaishnav,vaishnav_train_1740169,vaishnav_train_882071,2,-8.4036695255774,8.4036695255774,0.023333333333333334,0.045454545454545414,1.2523364485981308
vaishnav,vaishnav_train_1751791,vaishnav_train_1786614,2,-5.24607243715577,5.24607243715577,0.13666666666666666,0.023603002502085024,1.1952036677834594
vaishnav,vaishnav_train_1751791,vaishnav_train_1923839,2,-8.246072437155771,8.246072437155771,0.19666666666666668,0.018181818181818132,1.2710280373831773
vaishnav,vaishnav_train_1751791,vaishnav_train_1987793,2,-7.201051322589669,7.201051322589669,0.08333333333333331,0.009090909090909094,1.233644859813084
vaishnav,vaishnav_train_1751791,vaishnav_train_610588,2,-7.24607243715577,7.24607243715577,0.18333333333333335,0.0,1.0654205607476634
vaishnav,vaishnav_train_1751791,vaishnav_train_688981,2,-8.246072437155771,8.246072437155771,0.25333333333333335,0.09090909090909094,1.1214953271028036
vaishnav,vaishnav_train_1751791,vaishnav_train_7240,2,-4.212081626179951,4.212081626179951,0.04666666666666667,0.03636363636363632,1.0654205607476634
vaishnav,vaishnav_train_1751791,vaishnav_train_882071,2,-10.72737961281437,10.72737961281437,0.20000000000000004,0.08181818181818179,1.1401869158878504
vaishnav,vaishnav_train_1786614,vaishnav_train_1923839,2,-3.0,3.0,0.3333333333333333,0.005421184320266892,1.119555633926997
vaishnav,vaishnav_train_1786614,vaishnav_train_1987793,2,-1.9549788854338992,1.9549788854338992,0.053333333333333344,0.01451209341117593,1.0640098748016222
vaishnav,vaishnav_train_1786614,vaishnav_train_610588,2,-2.0,2.0,0.2866666666666667,0.023603002502085024,1.2690883442073706
vaishnav,vaishnav_train_1786614,vaishnav_train_688981,2,-3.0,3.0,0.21666666666666667,0.11451209341117596,1.1770410862281784
vaishnav,vaishnav_train_1786614,vaishnav_train_7240,2,1.0339908109758191,1.0339908109758191,0.18333333333333335,0.012760633861551296,1.063833539058367
vaishnav,vaishnav_train_1786614,vaishnav_train_882071,2,-5.4813071756586,5.4813071756586,0.33666666666666667,0.10542118432026681,1.1019220596014812
vaishnav,vaishnav_train_1923839,vaishnav_train_1987793,2,1.0450211145661008,1.0450211145661008,0.27999999999999997,0.009090909090909038,1.102803738317757
vaishnav,vaishnav_train_1923839,vaishnav_train_610588,2,1.0,1.0,0.04666666666666667,0.018181818181818132,1.1962616822429906
vaishnav,vaishnav_train_1923839,vaishnav_train_688981,2,0.0,0.0,0.11666666666666665,0.10909090909090907,1.3457943925233644
vaishnav,vaishnav_train_1923839,vaishnav_train_7240,2,4.033990810975819,4.033990810975819,0.18333333333333335,0.018181818181818188,1.1775700934579438
vaishnav,vaishnav_train_1923839,vaishnav_train_882071,2,-2.4813071756586,2.4813071756586,0.003333333333333336,0.09999999999999992,1.2149532710280373
vaishnav,vaishnav_train_1987793,vaishnav_train_610588,2,-0.045021114566100806,0.045021114566100806,0.2333333333333333,0.009090909090909094,1.3457943925233644
vaishnav,vaishnav_train_1987793,vaishnav_train_688981,2,-1.0450211145661008,1.0450211145661008,0.17,0.10000000000000003,1.0467289719626167
vaishnav,vaishnav_train_1987793,vaishnav_train_7240,2,2.9889696964097183,2.9889696964097183,0.12999999999999998,0.027272727272727226,1.1401869158878504
vaishnav,vaishnav_train_1987793,vaishnav_train_882071,2,-3.5263282902247006,3.5263282902247006,0.2833333333333333,0.09090909090909088,1.1401869158878504
vaishnav,vaishnav_train_610588,vaishnav_train_688981,2,-1.0,1.0,0.06999999999999999,0.09090909090909094,1.2523364485981308
vaishnav,vaishnav_train_610588,vaishnav_train_7240,2,3.033990810975819,3.033990810975819,0.22999999999999998,0.03636363636363632,1.1962616822429908
vaishnav,vaishnav_train_610588,vaishnav_train_882071,2,-3.4813071756586,3.4813071756586,0.05000000000000001,0.08181818181818179,1.2149532710280373
vaishnav,vaishnav_train_688981,vaishnav_train_7240,2,4.033990810975819,4.033990810975819,0.3,0.12727272727272726,1.2149532710280375
vaishnav,vaishnav_train_688981,vaishnav_train_882071,2,-2.4813071756586,2.4813071756586,0.12,0.00909090909090915,1.0841121495327104
vaishnav,vaishnav_train_7240,vaishnav_train_882071,2,-6.515297986634419,6.515297986634419,0.18000000000000002,0.11818181818181811,1.2149532710280373
vaishnav,vaishnav_train_1579661,vaishnav_train_1745068,4,-2.0,2.0,0.7733333333333334,0.018181818181818132,1.102803738317757
vaishnav,vaishnav_train_1579661,vaishnav_train_535318,4,-1.0,1.0,0.7433333333333333,0.027272727272727226,1.102803738317757
vaishnav,vaishnav_train_1579661,vaishnav_train_745209,4,-3.281230404672799,3.281230404672799,0.7733333333333334,0.05454545454545451,1.0467289719626167
vaishnav,vaishnav_train_1745068,vaishnav_train_535318,4,1.0,1.0,0.03,0.009090909090909094,0.9906542056074766
vaishnav,vaishnav_train_535318,vaishnav_train_745209,4,-2.281230404672799,2.281230404672799,0.03,0.027272727272727282,0.9906542056074765
vaishnav,vaishnav_train_1580858,vaishnav_train_1799019,3,2.5362145133599796,2.5362145133599796,0.21777777777777776,0.022602168473728146,1.2137189208252512
vaishnav,vaishnav_train_1583461,vaishnav_train_188625,3,1.3860903378459,1.3860903378459,0.2511111111111111,0.027272727272727282,1.02803738317757
vaishnav,vaishnav_train_1596942,vaishnav_train_1801613,2,0.651975648309211,0.651975648309211,0.006666666666666664,0.022935779816513735,1.176688414741668
vaishnav,vaishnav_train_1596942,vaishnav_train_1936020,2,6.454796768183301,6.454796768183301,0.05333333333333334,0.06929722989222414,1.0241509433962264
vaishnav,vaishnav_train_1596942,vaishnav_train_2119525,2,-1.9065981007931985,1.9065981007931985,0.17,0.004753961634695547,1.1382472227120437
vaishnav,vaishnav_train_1596942,vaishnav_train_2212434,2,0.5247539472549008,0.5247539472549008,0.05666666666666667,0.04070058381984992,1.2329395168400632
vaishnav,vaishnav_train_1596942,vaishnav_train_224632,2,-2.4752460527450992,2.4752460527450992,0.09666666666666668,0.022935779816513735,0.968788573443837
vaishnav,vaishnav_train_1596942,vaishnav_train_520331,2,-5.475246052745099,5.475246052745099,0.24333333333333332,0.013844870725604641,0.9335214247928054
vaishnav,vaishnav_train_1801613,vaishnav_train_1936020,2,5.80282111987409,5.80282111987409,0.06,0.09223300970873788,1.057570093457944
vaishnav,vaishnav_train_1801613,vaishnav_train_2119525,2,-2.5585737491024094,2.5585737491024094,0.17,0.018181818181818188,1.1214953271028036
vaishnav,vaishnav_train_1801613,vaishnav_train_2212434,2,-0.1272217010543102,0.1272217010543102,0.06333333333333334,0.06363636363636366,0.8971962616822429
vaishnav,vaishnav_train_1801613,vaishnav_train_224632,2,-3.12722170105431,3.12722170105431,0.10333333333333333,0.0,1.158878504672897
vaishnav,vaishnav_train_1801613,vaishnav_train_520331,2,-6.12722170105431,6.12722170105431,0.25,0.009090909090909094,1.0841121495327102
