b_a,b_s,seq,truth_arrangement_sd,est_arrangement_sd,var_null,sf_gsi,gsi_naive,z_submitted,p_submitted,p_perm
0.0,0.5,49,0.0,0.0,4.857497756511314e-05,0.0,0.013487577076555603,0.17137884800162084,0.8639258855699117,1.0
0.0,0.5,50,0.0,0.0019255408278966205,0.0001071252619338742,0.002690945549440152,0.025905580484648146,1.1369399852730149,0.2555633751330335,1.0
0.0,0.5,51,0.0,0.0,0.00011427135129005571,0.0,0.038580898116626204,0.8361218833476217,0.40308633861034227,1.0
0.0,0.5,52,0.0,0.0,0.0001315061887263125,0.0,0.03703848958642559,0.9437313080819187,0.3453069708755021,1.0
0.0,0.5,53,0.0,0.0,0.00015979913167488567,0.0,0.043386710692272304,1.2656755385116165,0.20562926947596516,1.0
0.0,0.5,54,0.0,0.0023991974935989387,0.0005675115741815876,0.0024197506011162345,0.042507229411990415,1.4000847332463862,0.16148794618404239,1.0
0.0,0.5,55,0.0,0.0,8.941165741669395e-05,0.0,0.04576023246451109,0.558187191545606,0.5767165662419016,1.0
0.0,0.5,56,0.0,0.0,0.00013916617877477464,0.0,0.01970626347691301,0.31203156476719757,0.755016534864605,1.0
0.0,0.5,57,0.0,0.0,8.597601068456329e-05,0.0,0.03846812809787701,0.782145393420121,0.4341291319902352,1.0
0.0,0.5,58,0.0,0.002963714550916336,0.00015160181719746677,0.0033178718086541003,0.05092043787005983,0.4761396280658678,0.6339749065565572,1.0
0.0,0.5,59,0.0,0.0,8.501402215312978e-05,0.0,0.036645936468163116,1.0622148532471745,0.2881381583384037,1.0
0.0,2.0,0,0.0,0.008268982305947312,0.0009538450749832361,0.0045331826635327645,0.05940553401346034,1.2873166187037641,0.1979839534235044,1.0
0.0,2.0,1,0.0,2.24873312656119e-16,0.0010942003584652627,1.1859455734974602e-16,0.0386311766090643,2.1376722008605307,0.03254335725361601,1.0
0.0,2.0,2,0.0,0.0,0.0019892915609514934,0.0,0.0637389891701211,0.7340827226265516,0.46289832284652976,1.0
0.0,2.0,3,0.0,0.0,0.0014922983843684318,0.0,0.08692960992635423,0.3072538576175144,0.7586501542913349,1.0
0.0,2.0,4,0.0,0.0,0.0007137836465041274,0.0,0.06762120050791455,1.0606121284651513,0.2888662083988418,1.0
0.0,2.0,5,0.0,2.24873312656119e-16,0.0010926138708372475,1.1598121959138195e-16,0.06204442047211296,0.6344654456153281,0.5257771105857227,1.0
0.0,2.0,6,0.0,0.008686749545789253,0.002832620859018511,0.004594416831193144,0.04745550739158809,0.4827742689975023,0.6292560226973116,1.0
0.0,2.0,7,0.0,0.00724185723702673,0.0014472258148751777,0.004687078527441664,0.05502188218815711,1.3125319741213082,0.1893407050316398,1.0
0.0,2.0,8,0.0,0.0,0.0008567768398023379,0.0,0.035804022766745554,1.3577261934025304,0.17455058211726948,1.0
0.0,2.0,9,0.0,0.0,0.0022536114978653956,0.0,0.04549293675092492,1.9499391248727027,0.05118337514457383,1.0
0.0,2.0,10,0.0,0.0,0.0021173079549430666,0.0,0.05826880827506994,0.5379659309515046,0.5906005693914873,1.0
0.0,2.0,11,0.0,0.0,0.0005809313594921484,0.0,0.044999024405101125,0.3308050943112321,0.7407917126372774,1.0
0.0,2.0,12,0.0,0.0,0.0006216993345288471,0.0,0.033500733838744856,0.4106372024406116,0.6813385802885286,1.0
0.0,2.0,13,0.0,0.006924713621084875,0.0011272405931825253,0.003882792390987074,0.09080961495826292,1.460367762756688,0.14418902769345276,1.0
0.0,2.0,14,0.0,0.0,0.0003331441064340841,0.0,0.030293855497328347,0.2894365833463449,0.7722473029532981,1.0
0.0,2.0,15,0.0,0.010427553099810584,0.0018450725893054182,0.004664017223960645,0.0952792642949279,0.516284590517848,0.6056556570675695,1.0
0.0,2.0,16,0.0,0.008055277366976452,0.002324357456278421,0.005028322668112689,0.04901051262995518,0.4061192885898515,0.6846549538755209,1.0
0.0,2.0,17,0.0,0.0,0.004981159819220825,0.0,0.058908588340485256,0.7001483196292219,0.48383468247950834,1.0
0.0,2.0,18,0.0,0.009596789974395755,0.003491463077353476,0.003185731184316749,0.053922229051215735,2.1296976587912613,0.03319658241208456,1.0
