model,reference,sd_arrange,sd_null,sd_full,var_arrange,var_null,var_full,sf_gsi,gsi_naive,arrangement_share,spacer_share,p_perm,p_gpd,z_submitted
billboard,0.8631619811058044,0.07495514414253918,0.21085437381142727,0.2367136291400155,0.005618273633428825,0.044459566955409105,0.0560333422206368,0.08683786564198932,0.19862705544332795,0.10026661646036247,0.7934484218404317,1.0,,1.3881211381479999
billboard,-0.3713676333427429,0.06757935905236591,0.2688305869675648,0.2964543770433268,0.004566969769928589,0.07226988448932542,0.08788519766814694,0.18197428366083673,12.79442564828233,0.05196517606040316,0.8223214648980516,1.0,,1.1745383822795583
billboard,0.7564324140548706,0.10279825563514713,0.15535074376732533,0.2230452104160156,0.01056748136162906,0.02413385358906117,0.04974916588952468,0.1358987977314392,0.3126283594968313,0.21241524702335116,0.4851107180903079,0.9866026794641072,,0.1926999067842147
billboard,-1.1307379007339478,0.09305742792319965,0.19063559527720686,0.27528461095444945,0.008659684891681499,0.036341930186695015,0.0757816170283426,0.08229796477397393,0.26859365026287274,0.11427157708237796,0.47956129219442495,0.9998000399920016,,0.3844269027895894
billboard,0.7397485375404358,0.062446174909695194,0.24011069834123713,0.2705359233918788,0.0038995247608522455,0.057653147457916575,0.07318968584549652,0.08441540839988723,0.4447572444942318,0.05327970349653016,0.7877222970955553,1.0,,0.4859643561899325
billboard,0.6637058854103088,0.0,0.21254047421272598,0.23573558319132884,0.0,0.04517345317857044,0.055571265182555916,0.0,0.6106471908862653,0.0,0.8128922929894099,1.0,,1.1778607395739913
billboard,-0.3612810969352722,0.027564988404296692,0.21314954226124766,0.2599850763371174,0.0007598285857290111,0.045432727366179405,0.06759223991801679,0.07629789833492254,0.3960405299374048,0.011241358277971167,0.672158925658998,1.0,,1.1353716532849203
billboard,0.8626163601875305,0.023830518506817232,0.1958537449923941,0.1783282561893046,0.0005678936123037587,0.03835868942754574,0.03180096695551825,0.02762585965983365,0.2519653687162829,0.017857746687328802,1.2062114174452663,1.0,,0.8684394177877935
billboard,0.41631919145584106,0.0825203917221325,0.20413158559885605,0.24700677520577735,0.006809615049974194,0.04166970423910309,0.06101234699755743,0.19821423901589566,0.3606521232712716,0.11161044255922183,0.682971665403583,1.0,,1.0872984934598455
billboard,0.7091162204742432,0.04924727995561805,0.23129900616270205,0.27730813884328326,0.002425294583027019,0.053499230251853686,0.07689980386872568,0.06944881323217007,0.7485315285210048,0.03153837150439548,0.6957004772493477,1.0,,1.221192682879571
billboard,0.7544544339179993,0.010771626398757199,0.21432071102674394,0.2654135801631884,0.00011602793527440296,0.04593336717500908,0.07044436853504123,0.014277371719877722,0.328555931788309,0.001647086029548083,0.6520516562251586,1.0,,0.20106027532213944
billboard,-1.576751470565796,0.01713863073442902,0.22771875697795155,0.27845678358369214,0.000293732663451115,0.05185583227958336,0.07753818032377517,0.010869582844453638,0.17234000254545856,0.0037882326129473165,0.6687780402254687,1.0,,0.14001952816812543
billboard,1.0516374111175537,0.12824863549616936,0.19503284690311026,0.24219726544059128,0.01644771250662931,0.038037811371132046,0.058659515386900236,0.12195138185497047,0.1973467771906627,0.28039291491150625,0.6484508288254048,0.9332133573285343,,0.7251526354477745
billboard,-0.6401618123054504,0.074904674613533,0.261951836344346,0.2721370351873415,0.005610710278959256,0.06861876456417502,0.07405856592055635,0.11700897050352727,0.4314761940854886,0.07576044997924944,0.926547303627015,1.0,,0.03472597969997084
billboard,0.25738921761512756,0.04597845056133471,0.25542351738884395,0.25328067788140796,0.0021140179160211003,0.06524117323528905,0.06415110178806553,0.17863394196289137,0.858525590991348,0.032953727326541185,1.0169922482520217,1.0,,2.1810089350868074
